Epoch,MSE
1362,16.742220138785413
1363,16.742220138785413
1364,16.742220138785413
1365,16.742220138785413
1366,16.742220138785413
1367,16.742220138785413
1368,16.742220138785413
1369,16.742220138785413
1370,16.742220138785413
1371,16.742220138785413
1372,16.742220138785413
1373,16.742220138785413
1374,16.742220138785413
1375,16.742220138785413
1376,16.742220138785413
1377,16.742220138785413
1378,16.742220138785413
1379,16.742220138785413
1380,16.742220138785413
1381,16.742220138785413
1382,16.742220138785413
1383,16.742220138785413
1384,16.742220138785413
1385,16.742220138785413
1386,16.742220138785413
1387,16.742220138785413
1388,16.742220138785413
1389,16.742220138785413
1390,16.742220138785413
1391,16.742220138785413
1392,16.742220138785413
1393,16.742220138785413
1394,16.742220138785413
1395,16.742220138785413
1396,16.742220138785413
1397,16.742220138785413
1398,16.742220138785413
1399,16.742220138785413
1400,16.742220138785413
1401,16.742220138785413
1402,16.742220138785413
1403,16.742220138785413
1404,16.742220138785413
1405,16.742220138785413
1406,16.742220138785413
1407,16.742220138785413
1408,16.742220138785413
1409,16.742220138785413
1410,16.742220138785413
1411,16.742220138785413
1412,16.742220138785413
1413,16.742220138785413
1414,16.742220138785413
1415,16.742220138785413
1416,16.742220138785413
1417,16.742220138785413
1418,16.742220138785413
1419,16.742220138785413
1420,16.742220138785413
1421,16.742220138785413
1422,16.742220138785413
1423,16.742220138785413
1424,16.742220138785413
1425,16.742220138785413
1426,16.742220138785413
1427,16.742220138785413
1428,16.742220138785413
1429,16.742220138785413
1430,16.742220138785413
1431,16.742220138785413
1432,16.742220138785413
1433,16.742220138785413
1434,16.742220138785413
1435,16.742220138785413
1436,16.742220138785413
1437,16.742220138785413
1438,16.742220138785413
1439,16.742220138785413
1440,16.742220138785413
1441,16.742220138785413
1442,16.742220138785413
1443,16.742220138785413
1444,16.742220138785413
1445,16.742220138785413
1446,16.742220138785413
1447,16.742220138785413
1448,16.742220138785413
1449,16.742220138785413
1450,16.742220138785413
1451,16.742220138785413
1452,16.742220138785413
1453,16.742220138785413
1454,16.742220138785413
1455,16.742220138785413
1456,16.742220138785413
1457,16.742220138785413
1458,16.742220138785413
1459,16.742220138785413
1460,16.742220138785413
1461,16.742220138785413
1462,16.742220138785413
1463,16.742220138785413
1464,16.742220138785413
1465,16.742220138785413
1466,16.742220138785413
1467,16.742220138785413
1468,16.742220138785413
1469,16.742220138785413
1470,16.742220138785413
1471,16.742220138785413
1472,16.742220138785413
1473,16.742220138785413
1474,16.742220138785413
1475,16.742220138785413
1476,16.742220138785413
1477,16.742220138785413
1478,16.742220138785413
1479,16.742220138785413
1480,16.742220138785413
1481,16.742220138785413
1482,16.742220138785413
1483,16.742220138785413
1484,16.742220138785413
1485,16.742220138785413
1486,16.742220138785413
1487,16.742220138785413
1488,16.742220138785413
1489,16.742220138785413
1490,16.742220138785413
1491,16.742220138785413
1492,16.742220138785413
1493,16.742220138785413
1494,16.742220138785413
1495,16.742220138785413
1496,16.742220138785413
1497,16.742220138785413
1498,16.742220138785413
1499,16.742220138785413
1500,16.742220138785413
1501,16.742220138785413
1502,16.742220138785413
1503,16.742220138785413
1504,16.742220138785413
1505,16.742220138785413
1506,16.742220138785413
1507,16.742220138785413
1508,16.742220138785413
1509,16.742220138785413
1510,16.742220138785413
1511,16.742220138785413
1512,16.742220138785413
1513,16.742220138785413
1514,16.742220138785413
1515,16.742220138785413
1516,16.742220138785413
1517,16.742220138785413
1518,16.742220138785413
1519,16.742220138785413
1520,16.742220138785413
1521,16.742220138785413
1522,16.742220138785413
1523,16.742220138785413
1524,16.742220138785413
1525,16.742220138785413
1526,16.742220138785413
1527,16.742220138785413
1528,16.742220138785413
1529,16.742220138785413
1530,16.742220138785413
1531,16.742220138785413
1532,16.742220138785413
1533,16.742220138785413
1534,16.742220138785413
1535,16.742220138785413
1536,16.742220138785413
1537,16.742220138785413
1538,16.742220138785413
1539,16.742220138785413
1540,16.742220138785413
1541,16.742220138785413
1542,16.742220138785413
1543,16.742220138785413
1544,16.742220138785413
1545,16.742220138785413
1546,16.742220138785413
1547,16.742220138785413
1548,16.742220138785413
1549,16.742220138785413
1550,16.742220138785413
1551,16.742220138785413
1552,16.742220138785413
1553,16.742220138785413
1554,16.742220138785413
1555,16.742220138785413
1556,16.742220138785413
1557,16.742220138785413
1558,16.742220138785413
1559,16.742220138785413
1560,16.742220138785413
1561,16.742220138785413
1562,16.742220138785413
1563,16.742220138785413
1564,16.742220138785413
1565,16.742220138785413
1566,16.742220138785413
1567,16.742220138785413
1568,16.742220138785413
1569,16.742220138785413
1570,16.742220138785413
1571,16.742220138785413
1572,16.742220138785413
1573,16.742220138785413
1574,16.742220138785413
1575,16.742220138785413
1576,16.742220138785413
1577,16.742220138785413
1578,16.742220138785413
1579,16.742220138785413
1580,16.742220138785413
1581,16.742220138785413
1582,16.742220138785413
1583,16.742220138785413
1584,16.742220138785413
1585,16.742220138785413
1586,16.742220138785413
1587,16.742220138785413
1588,16.742220138785413
1589,16.742220138785413
1590,16.742220138785413
1591,16.742220138785413
1592,16.742220138785413
1593,16.742220138785413
1594,16.742220138785413
1595,16.742220138785413
1596,16.742220138785413
1597,16.742220138785413
1598,16.742220138785413
1599,16.742220138785413
1600,16.742220138785413
1601,16.742220138785413
1602,16.742220138785413
1603,16.742220138785413
1604,16.742220138785413
1605,16.742220138785413
1606,16.742220138785413
1607,16.742220138785413
1608,16.742220138785413
1609,16.742220138785413
1610,16.742220138785413
1611,16.742220138785413
1612,16.742220138785413
1613,16.742220138785413
1614,16.742220138785413
1615,16.742220138785413
1616,16.742220138785413
1617,16.742220138785413
1618,16.742220138785413
1619,16.742220138785413
1620,16.742220138785413
1621,16.742220138785413
1622,16.742220138785413
1623,16.742220138785413
1624,16.742220138785413
1625,16.742220138785413
1626,16.742220138785413
1627,16.742220138785413
1628,16.742220138785413
1629,16.742220138785413
1630,16.742220138785413
1631,16.742220138785413
1632,16.742220138785413
1633,16.742220138785413
1634,16.742220138785413
1635,16.742220138785413
1636,16.742220138785413
1637,16.742220138785413
1638,16.742220138785413
1639,16.742220138785413
1640,16.742220138785413
1641,16.742220138785413
1642,16.742220138785413
1643,16.742220138785413
1644,16.742220138785413
1645,16.742220138785413
1646,16.742220138785413
1647,16.742220138785413
1648,16.742220138785413
1649,16.742220138785413
1650,16.742220138785413
1651,16.742220138785413
1652,16.742220138785413
1653,16.742220138785413
1654,16.742220138785413
1655,16.742220138785413
1656,16.742220138785413
1657,16.742220138785413
1658,16.742220138785413
1659,16.742220138785413
1660,16.742220138785413
1661,16.742220138785413
1662,16.742220138785413
1663,16.742220138785413
1664,16.742220138785413
1665,16.742220138785413
1666,16.742220138785413
1667,16.742220138785413
1668,16.742220138785413
1669,16.742220138785413
1670,16.742220138785413
1671,16.742220138785413
1672,16.742220138785413
1673,16.742220138785413
1674,16.742220138785413
1675,16.742220138785413
1676,16.742220138785413
1677,16.742220138785413
1678,16.742220138785413
1679,16.742220138785413
1680,16.742220138785413
1681,16.742220138785413
1682,16.742220138785413
1683,16.742220138785413
1684,16.742220138785413
1685,16.742220138785413
1686,16.742220138785413
1687,16.742220138785413
1688,16.742220138785413
1689,16.742220138785413
1690,16.742220138785413
1691,16.742220138785413
1692,16.742220138785413
1693,16.742220138785413
1694,16.742220138785413
1695,16.742220138785413
1696,16.742220138785413
1697,16.742220138785413
1698,16.742220138785413
1699,16.742220138785413
1700,16.742220138785413
1701,16.742220138785413
1702,16.742220138785413
1703,16.742220138785413
1704,16.742220138785413
1705,16.742220138785413
1706,16.742220138785413
1707,16.742220138785413
1708,16.742220138785413
1709,16.742220138785413
1710,16.742220138785413
1711,16.742220138785413
1712,16.742220138785413
1713,16.742220138785413
1714,16.742220138785413
1715,16.742220138785413
1716,16.742220138785413
1717,16.742220138785413
1718,16.742220138785413
1719,16.742220138785413
1720,16.742220138785413
1721,16.742220138785413
1722,16.742220138785413
1723,16.742220138785413
1724,16.742220138785413
1725,16.742220138785413
1726,16.742220138785413
1727,16.742220138785413
1728,16.742220138785413
1729,16.742220138785413
1730,16.742220138785413
1731,16.742220138785413
1732,16.742220138785413
1733,16.742220138785413
1734,16.742220138785413
1735,16.742220138785413
1736,16.742220138785413
1737,16.742220138785413
1738,16.742220138785413
1739,16.742220138785413
1740,16.742220138785413
1741,16.742220138785413
1742,16.742220138785413
1743,16.742220138785413
1744,16.742220138785413
1745,16.742220138785413
1746,16.742220138785413
1747,16.742220138785413
1748,16.742220138785413
1749,16.742220138785413
1750,16.742220138785413
1751,16.742220138785413
1752,16.742220138785413
1753,16.742220138785413
1754,16.742220138785413
1755,16.742220138785413
1756,16.742220138785413
1757,16.742220138785413
1758,16.742220138785413
1759,16.742220138785413
1760,16.742220138785413
1761,16.742220138785413
1762,16.742220138785413
1763,16.742220138785413
1764,16.742220138785413
1765,16.742220138785413
1766,16.742220138785413
1767,16.742220138785413
1768,16.742220138785413
1769,16.742220138785413
1770,16.742220138785413
1771,16.742220138785413
1772,16.742220138785413
1773,16.742220138785413
1774,16.742220138785413
1775,16.742220138785413
1776,16.742220138785413
1777,16.742220138785413
1778,16.742220138785413
1779,16.742220138785413
1780,16.742220138785413
1781,16.742220138785413
1782,16.742220138785413
1783,16.742220138785413
1784,16.742220138785413
1785,16.742220138785413
1786,16.742220138785413
1787,16.742220138785413
1788,16.742220138785413
1789,16.742220138785413
1790,16.742220138785413
1791,16.742220138785413
1792,16.742220138785413
1793,16.742220138785413
1794,16.742220138785413
1795,16.742220138785413
1796,16.742220138785413
1797,16.742220138785413
1798,16.742220138785413
1799,16.742220138785413
1800,16.742220138785413
1801,16.742220138785413
1802,16.742220138785413
1803,16.742220138785413
1804,16.742220138785413
1805,16.742220138785413
1806,16.742220138785413
1807,16.742220138785413
1808,16.742220138785413
1809,16.742220138785413
1810,16.742220138785413
1811,16.742220138785413
1812,16.742220138785413
1813,16.742220138785413
1814,16.742220138785413
1815,16.742220138785413
1816,16.742220138785413
1817,16.742220138785413
1818,16.742220138785413
1819,16.742220138785413
1820,16.742220138785413
1821,16.742220138785413
1822,16.742220138785413
1823,16.742220138785413
1824,16.742220138785413
1825,16.742220138785413
1826,16.742220138785413
1827,16.742220138785413
1828,16.742220138785413
1829,16.742220138785413
1830,16.742220138785413
1831,16.742220138785413
1832,16.742220138785413
1833,16.742220138785413
1834,16.742220138785413
1835,16.742220138785413
1836,16.742220138785413
1837,16.742220138785413
1838,16.742220138785413
1839,16.742220138785413
1840,16.742220138785413
1841,16.742220138785413
1842,16.742220138785413
1843,16.742220138785413
1844,16.742220138785413
1845,16.742220138785413
1846,16.742220138785413
1847,16.742220138785413
1848,16.742220138785413
1849,16.742220138785413
1850,16.742220138785413
1851,16.742220138785413
1852,16.742220138785413
1853,16.742220138785413
1854,16.742220138785413
1855,16.742220138785413
1856,16.742220138785413
1857,16.742220138785413
1858,16.742220138785413
1859,16.742220138785413
1860,16.742220138785413
1861,16.742220138785413
1862,16.742220138785413
1863,16.742220138785413
1864,16.742220138785413
1865,16.742220138785413
1866,16.742220138785413
1867,16.742220138785413
1868,16.742220138785413
1869,16.742220138785413
1870,16.742220138785413
1871,16.742220138785413
1872,16.742220138785413
1873,16.742220138785413
1874,16.742220138785413
1875,16.742220138785413
1876,16.742220138785413
1877,16.742220138785413
1878,16.742220138785413
1879,16.742220138785413
1880,16.742220138785413
1881,16.742220138785413
1882,16.742220138785413
1883,16.742220138785413
1884,16.742220138785413
1885,16.742220138785413
1886,16.742220138785413
1887,16.742220138785413
1888,16.742220138785413
1889,16.742220138785413
1890,16.742220138785413
1891,16.742220138785413
1892,16.742220138785413
1893,16.742220138785413
1894,16.742220138785413
1895,16.742220138785413
1896,16.742220138785413
1897,16.742220138785413
1898,16.742220138785413
1899,16.742220138785413
1900,16.742220138785413
1901,16.742220138785413
1902,16.742220138785413
1903,16.742220138785413
1904,16.742220138785413
1905,16.742220138785413
1906,16.742220138785413
1907,16.742220138785413
1908,16.742220138785413
1909,16.742220138785413
1910,16.742220138785413
1911,16.742220138785413
1912,16.742220138785413
1913,16.742220138785413
1914,16.742220138785413
1915,16.742220138785413
1916,16.742220138785413
1917,16.742220138785413
1918,16.742220138785413
1919,16.742220138785413
1920,16.742220138785413
1921,16.742220138785413
1922,16.742220138785413
1923,16.742220138785413
1924,16.742220138785413
1925,16.742220138785413
1926,16.742220138785413
1927,16.742220138785413
1928,16.742220138785413
1929,16.742220138785413
1930,16.742220138785413
1931,16.742220138785413
1932,16.742220138785413
1933,16.742220138785413
1934,16.742220138785413
1935,16.742220138785413
1936,16.742220138785413
1937,16.742220138785413
1938,16.742220138785413
1939,16.742220138785413
1940,16.742220138785413
1941,16.742220138785413
1942,16.742220138785413
1943,16.742220138785413
1944,16.742220138785413
1945,16.742220138785413
1946,16.742220138785413
1947,16.742220138785413
1948,16.742220138785413
1949,16.742220138785413
1950,16.742220138785413
1951,16.742220138785413
1952,16.742220138785413
1953,16.742220138785413
1954,16.742220138785413
1955,16.742220138785413
1956,16.742220138785413
1957,16.742220138785413
1958,16.742220138785413
1959,16.742220138785413
1960,16.742220138785413
1961,16.742220138785413
1962,16.742220138785413
1963,16.742220138785413
1964,16.742220138785413
1965,16.742220138785413
1966,16.742220138785413
1967,16.742220138785413
1968,16.742220138785413
1969,16.742220138785413
1970,16.742220138785413
1971,16.742220138785413
1972,16.742220138785413
1973,16.742220138785413
1974,16.742220138785413
1975,16.742220138785413
1976,16.742220138785413
1977,16.742220138785413
1978,16.742220138785413
1979,16.742220138785413
1980,16.742220138785413
1981,16.742220138785413
1982,16.742220138785413
1983,16.742220138785413
1984,16.742220138785413
1985,16.742220138785413
1986,16.742220138785413
1987,16.742220138785413
1988,16.742220138785413
1989,16.742220138785413
1990,16.742220138785413
1991,16.742220138785413
1992,16.742220138785413
1993,16.742220138785413
1994,16.742220138785413
1995,16.742220138785413
1996,16.742220138785413
1997,16.742220138785413
1998,16.742220138785413
1999,16.742220138785413
2000,16.742220138785413
